"id","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
7128,"one",129284,216,67,790888,621,10,2,"very_sat","little",NA,"LEAVE"
3619,"zero",89954,181,10,190331,294,25,4,"avg","very_high",NA,"STAY"
561,"zero",49640,197,51,400846,234,25,NA,"very_unsat","little",NA,"LEAVE"
7973,"one",67242,168,8,534784,232,15,13,NA,"very_high","no","LEAVE"
2219,"zero",35534,38,8,892861,155,3,4,"very_unsat","avg","considering","STAY"
1901,NA,46604,226,0,769054,230,0,8,"very_unsat","very_high","actively_looking_into_it","STAY"
5102,"zero",32922,223,0,NA,138,NA,15,"very_unsat","very_little","actively_looking_into_it","STAY"
6139,"one",148316,59,83,312046,679,4,6,"very_unsat","little","actively_looking_into_it","STAY"
5713,"one",159085,72,34,814095,475,5,1,"very_sat","little","considering","STAY"
7089,"one",45616,247,18,599616,676,13,5,"very_unsat","little",NA,"LEAVE"
7820,"one",35741,53,0,960595,159,3,12,"very_unsat",NA,"no","STAY"
10345,"zero",158390,33,0,287728,438,4,15,"very_sat","little",NA,"STAY"
2824,"one",122156,47,7,924308,658,3,5,"very_sat","very_little","considering","LEAVE"
287,NA,90016,63,13,327344,347,5,4,"unsat",NA,"no","LEAVE"
8585,"one",35364,67,55,713323,639,4,2,"unsat","little","actively_looking_into_it","STAY"
1605,"zero",36530,179,49,462443,249,11,1,"unsat","high","considering","LEAVE"
2670,"zero",128899,72,14,437854,640,3,6,"very_unsat",NA,"actively_looking_into_it","LEAVE"
1558,"one",77722,48,8,790207,360,3,6,"very_sat","high",NA,"STAY"
9556,"zero",46274,224,NA,172600,190,15,12,"very_unsat","very_little","actively_looking_into_it","LEAVE"
7274,"one",105158,47,51,219873,477,3,2,"very_sat","little","actively_looking_into_it","LEAVE"
2869,"one",93721,220,0,213499,364,25,11,"sat","very_high","considering","STAY"
2766,"one",26447,235,0,161546,176,NA,4,"avg","very_high","no","LEAVE"
7676,"zero",121050,204,NA,173600,574,28,15,"very_unsat","little","considering","LEAVE"
6526,"one",56447,213,0,688363,352,16,12,"unsat","high","perhaps","STAY"
1259,"one",NA,56,0,588662,359,3,8,"very_unsat",NA,NA,"STAY"
10505,"one",159152,50,0,415617,848,3,NA,"avg",NA,"considering","STAY"
8039,NA,156137,223,0,413641,779,20,13,"very_unsat","high","considering","LEAVE"
2497,"one",60038,172,67,318479,347,12,2,"unsat","little","actively_looking_into_it","LEAVE"
3176,"one",142287,84,0,260663,784,5,9,"sat","little","actively_looking_into_it","STAY"
10252,"one",94002,79,0,188109,344,5,15,"unsat","little",NA,"STAY"
5602,"one",70801,72,0,357719,382,5,8,"very_unsat","little","actively_looking_into_it","STAY"
1802,"zero",48628,194,19,161403,224,29,5,"very_unsat","little","no","STAY"
3081,"zero",35342,181,10,618751,228,23,NA,"sat","little","considering","STAY"
1655,"zero",142576,67,0,267612,779,0,9,"unsat","very_high","considering","LEAVE"
1768,"one",41920,186,38,204694,154,13,4,"very_sat","little","never_thought","LEAVE"
9891,"zero",80112,54,0,840775,287,4,12,"very_unsat","avg","no","STAY"
10332,"one",73666,61,0,564174,336,4,15,"very_unsat","very_high","actively_looking_into_it","STAY"
8671,"one",100356,183,14,254500,731,28,NA,"avg","very_little","actively_looking_into_it","LEAVE"
7722,"one",135869,55,11,276603,804,3,5,"very_sat","very_little","considering","STAY"
721,"zero",102740,34,88,206774,660,3,2,"very_sat","very_high","considering","STAY"
2737,"one",137061,51,24,830341,715,4,5,"very_unsat","very_high","actively_looking_into_it","LEAVE"
3480,"zero",155185,215,86,566251,618,15,1,"very_unsat","little","perhaps","LEAVE"
1155,"zero",68147,225,NA,831316,305,15,2,"unsat","very_little",NA,"STAY"
6681,"zero",119335,223,64,536914,475,23,1,"unsat","little","considering","STAY"
6796,"zero",81223,194,18,697450,272,24,5,"very_unsat","very_little","considering","STAY"
9923,"zero",24778,215,60,637522,217,13,1,"very_unsat","very_high",NA,"LEAVE"
253,"one",109273,182,22,675062,360,29,5,"unsat","little",NA,"LEAVE"
4777,"one",NA,223,6,323792,301,29,2,"avg","very_high","actively_looking_into_it","LEAVE"
10000,NA,110777,195,5,499794,488,28,6,"very_unsat","little","considering","LEAVE"
8341,"one",22384,234,14,281026,240,12,5,"very_unsat","very_high","no","LEAVE"
7313,"one",154547,226,0,294186,759,10,9,"unsat","very_little","considering","LEAVE"
8474,"one",25467,238,45,556826,215,19,NA,"very_unsat","avg","actively_looking_into_it","STAY"
5730,"zero",76494,34,10,810077,376,3,6,NA,"very_high","no","LEAVE"
2614,"one",46506,201,0,809092,189,24,13,"very_unsat","little","considering","LEAVE"
5934,"zero",NA,65,53,546496,224,5,1,"sat","very_little","no","STAY"
5958,"one",143195,62,0,174063,660,NA,10,"very_unsat","very_little","no","STAY"
8816,"one",106353,54,43,478045,568,5,2,"very_sat","very_little","no","LEAVE"
4695,"one",40957,216,38,306439,141,NA,1,"very_sat","very_little","no","STAY"
3538,"zero",NA,60,0,633966,690,4,NA,"sat","little","no","STAY"
3119,"one",97543,231,0,539754,379,17,15,"very_sat","very_high","considering","LEAVE"
10136,NA,NA,76,32,185248,254,3,1,"unsat","very_high","no","STAY"
10728,"one",103529,205,5,179143,849,18,6,"sat",NA,NA,"LEAVE"
684,"one",134134,46,15,277334,772,4,5,"avg","very_little","perhaps","STAY"
8057,"one",21134,231,0,707407,170,25,8,"very_unsat","very_high","no","STAY"
839,"zero",33080,55,9,607335,211,NA,5,"very_sat","little","no","STAY"
7149,NA,36428,186,16,329001,228,28,NA,"very_sat","high","no","LEAVE"
5746,"one",143517,51,12,702579,579,5,10,NA,"very_high","actively_looking_into_it","STAY"
10004,"zero",154452,158,79,267105,740,16,2,"very_sat","little","no","LEAVE"
6783,"zero",57995,61,15,219971,357,3,4,"unsat","little","never_thought","LEAVE"
4367,"zero",148354,48,NA,242908,457,5,11,"avg","very_high","considering","STAY"
3580,"zero",107485,214,NA,774787,608,24,9,"very_sat","little","never_thought","LEAVE"
3555,"one",63045,87,19,NA,373,4,6,"very_sat","high","perhaps","STAY"
9108,"one",76905,48,64,NA,291,0,2,"very_unsat","little","considering","STAY"
6298,"zero",96531,42,31,320873,264,5,1,"very_unsat","little",NA,"LEAVE"
3516,NA,85523,243,0,NA,196,19,11,"unsat","very_little","actively_looking_into_it","STAY"
3987,"one",142163,184,0,156940,248,10,10,"sat","little","never_thought","LEAVE"
7485,"zero",NA,40,0,487992,356,5,15,"very_sat","little","no","STAY"
2502,"one",NA,197,20,859948,348,16,NA,"very_sat","little","actively_looking_into_it","STAY"
7796,"zero",146437,166,NA,558009,875,10,4,"sat","very_high",NA,"LEAVE"
9379,"zero",77699,197,0,279065,179,13,12,"very_unsat","high","considering","LEAVE"
999,NA,25934,158,10,503945,370,21,4,"unsat",NA,"actively_looking_into_it","LEAVE"
8464,"one",70793,270,13,379092,291,1,NA,"unsat","little","never_thought","STAY"
7978,NA,NA,226,0,250824,205,14,12,"sat",NA,"never_thought","LEAVE"
7842,"one",41079,218,66,439480,160,1,1,"very_unsat","very_high","considering","LEAVE"
5355,"one",148619,62,NA,216850,376,3,2,"sat","little","considering","LEAVE"
3139,"one",124819,181,0,NA,417,5,5,"sat","little","considering","LEAVE"
2752,"zero",61188,79,18,421811,292,1,4,"very_unsat","very_high","considering","STAY"
2266,"one",38151,238,18,328533,303,17,6,"unsat","little","actively_looking_into_it","LEAVE"
6314,"zero",110905,219,20,586432,451,1,6,"very_unsat","very_little","considering","LEAVE"
7212,NA,130347,70,74,278961,808,5,NA,"very_unsat","little","considering","LEAVE"
3703,"zero",113657,175,0,254082,638,24,NA,"very_unsat","little",NA,"LEAVE"
3393,NA,59675,74,12,260255,330,21,4,NA,"little","considering","LEAVE"
5634,"zero",121779,64,33,909147,525,3,2,"very_unsat","high",NA,"STAY"
856,"zero",159451,179,5,596086,569,14,NA,"unsat","high","considering","LEAVE"
5100,"zero",101379,54,0,455246,879,4,10,"unsat","little","never_thought","LEAVE"
3029,"one",38759,50,0,948294,208,3,8,"avg","very_little","actively_looking_into_it","LEAVE"
7178,"one",27717,211,31,669782,195,NA,2,NA,"little","no","STAY"
7794,"zero",47211,67,0,938547,186,3,NA,"very_sat","very_little",NA,"LEAVE"
1091,"zero",100630,54,0,437225,685,3,11,"very_sat","little","considering","LEAVE"
10410,"zero",NA,82,0,234624,265,3,12,"very_unsat","little","perhaps","STAY"
610,"zero",42334,43,NA,828964,249,5,4,"very_unsat","very_little","considering","STAY"
8443,"zero",122448,66,56,246239,506,13,1,"very_unsat","little","considering","STAY"
2222,"one",114065,174,11,179558,773,12,4,"very_unsat","very_little","considering","STAY"
989,"zero",40040,218,20,238707,178,15,NA,"very_sat","little","considering","LEAVE"
347,NA,31730,62,0,NA,133,5,9,"very_unsat","avg","actively_looking_into_it","STAY"
6785,"zero",44981,175,81,214588,189,NA,2,"sat",NA,"considering","LEAVE"
333,"zero",36332,62,82,518500,194,0,2,"very_sat","very_high","no","LEAVE"
4070,"one",25395,241,19,777149,138,27,NA,"unsat","little","no","STAY"
679,"zero",34716,194,0,264677,449,23,8,"very_unsat","high","considering","STAY"
4040,"zero",43887,203,0,245893,238,20,10,"unsat","high","no","LEAVE"
1880,"one",157773,54,48,304237,634,3,NA,"unsat","very_high","no","LEAVE"
10245,"one",70929,87,22,424480,292,1,5,"very_sat","very_little","never_thought","LEAVE"
8241,"zero",93238,176,0,943342,303,27,14,NA,"very_high","no","STAY"
5494,"zero",151750,57,NA,745083,234,5,1,"unsat","very_little","considering","LEAVE"
5349,"one",117775,209,0,514080,871,15,14,NA,"little",NA,"LEAVE"
4559,"zero",138596,27,0,207723,431,3,10,"unsat","little","considering","STAY"
10210,"one",32770,60,77,556074,225,5,8,"unsat","very_high","considering","LEAVE"
7823,"one",106217,189,24,617590,166,4,5,"very_sat","very_high","perhaps","LEAVE"
8993,"zero",114676,168,11,400162,139,NA,6,"very_unsat","little","never_thought","LEAVE"
5581,"zero",NA,65,NA,NA,182,NA,8,"very_unsat","high","considering","LEAVE"
9926,"zero",90368,56,NA,213458,302,4,1,"unsat","little","considering","LEAVE"
7689,"zero",61869,84,0,810759,385,5,11,NA,"very_little","considering","STAY"
1419,"zero",39628,28,36,437790,188,NA,1,"sat","very_little","considering","STAY"
6905,NA,134617,212,NA,699812,422,23,13,"very_sat","little","actively_looking_into_it","STAY"
3344,"zero",111024,63,76,475783,519,4,2,"very_sat","little","considering","LEAVE"
6704,"zero",112238,204,58,304549,755,18,NA,"very_sat",NA,"no","LEAVE"
2652,NA,108143,50,55,425906,627,NA,2,"unsat",NA,NA,"LEAVE"
1289,"one",108559,202,0,NA,717,10,11,"very_unsat","very_little","actively_looking_into_it","LEAVE"
5869,NA,47411,193,NA,452907,238,17,13,"unsat","very_little","considering","LEAVE"
7473,"zero",146676,203,55,289688,854,23,2,"very_unsat","very_high","actively_looking_into_it","LEAVE"
10407,"zero",73986,68,15,532621,291,3,12,NA,"very_high",NA,"STAY"
578,"zero",73061,53,0,272228,339,5,8,"very_sat","little","no","LEAVE"
4535,"zero",158418,49,0,167063,178,5,14,"very_unsat","very_little","considering","LEAVE"
1645,"zero",30028,46,35,NA,184,5,1,"very_unsat","very_high","considering","STAY"
5674,"zero",32077,228,7,266240,140,23,4,"very_unsat","little","no","STAY"
10360,"zero",130341,261,0,318011,424,11,10,"very_unsat","very_high","no","LEAVE"
7929,"zero",126154,42,0,842328,882,4,13,NA,"little","considering","STAY"
9543,"zero",157971,48,NA,825984,411,3,12,"very_sat","very_little","actively_looking_into_it","STAY"
7852,"zero",148119,216,0,NA,677,16,15,"very_unsat","very_high","no","LEAVE"
10695,"zero",40455,209,73,638106,178,26,2,"very_unsat","very_high","actively_looking_into_it","STAY"
3803,"one",134850,229,0,373680,403,22,9,"very_sat","very_high","no","LEAVE"
5957,"one",NA,81,66,929583,181,5,2,NA,"very_little","considering","LEAVE"
9107,"zero",NA,157,0,237629,203,23,NA,"very_unsat","little","considering","LEAVE"
5078,"one",90892,50,41,764865,295,16,2,"very_sat","high","no","STAY"
630,"zero",130360,204,0,248558,788,NA,15,"very_unsat","high","considering","STAY"
7953,"one",156308,167,13,842546,500,24,11,"unsat","little","considering","STAY"
5688,NA,NA,179,0,375781,744,27,15,"avg","very_high","no","LEAVE"
5548,"zero",142313,77,0,297720,480,3,13,"very_unsat","little","perhaps","STAY"
5172,"one",83159,36,0,640819,278,3,15,"very_sat","little","considering","STAY"
9436,NA,157227,157,0,464724,738,25,10,"very_sat","very_high","considering","STAY"
295,"one",44856,171,0,656941,175,12,8,"very_sat",NA,NA,"STAY"
4623,NA,30643,48,57,642989,229,4,2,"unsat","very_high","never_thought","STAY"
5434,"one",144388,81,34,898636,557,4,1,"very_unsat","little","considering","LEAVE"
10191,"one",151292,60,NA,447794,497,NA,4,NA,"very_high","actively_looking_into_it","LEAVE"
1589,NA,155261,63,37,291695,140,3,2,"avg","very_high","actively_looking_into_it","STAY"
2471,"zero",32247,221,0,322916,158,10,9,"avg","little","considering","LEAVE"
4081,"zero",96147,203,0,238472,396,18,10,"very_sat",NA,"actively_looking_into_it","STAY"
198,NA,102427,227,52,925878,565,13,5,"unsat","very_high","never_thought","STAY"
446,NA,37683,197,0,229932,174,27,14,"very_unsat","high","actively_looking_into_it","LEAVE"
6906,"one",NA,74,53,265293,246,NA,2,"very_unsat","little","considering","STAY"
10431,"zero",NA,69,11,683329,393,3,5,"very_unsat","high","never_thought","STAY"
2767,"one",NA,170,NA,434092,423,22,1,"very_sat","very_little","no","LEAVE"
2073,"one",25906,79,0,NA,161,13,5,"very_unsat","high","considering","LEAVE"
1448,"zero",72831,62,77,579865,384,3,2,"very_unsat","avg","considering","LEAVE"
5592,"zero",133260,223,36,NA,730,28,1,"unsat","very_high","no","STAY"
4821,NA,49761,81,6,190835,325,NA,4,NA,"little","considering","LEAVE"
6053,"zero",NA,182,48,458654,731,14,2,"unsat","little","actively_looking_into_it","LEAVE"
153,"zero",75767,53,88,436054,251,4,2,"very_unsat","very_little","considering","LEAVE"
10134,"one",81347,237,23,364761,281,21,5,"very_sat","very_little","considering","LEAVE"
2753,"zero",149530,65,68,598856,614,5,NA,"very_sat","avg","perhaps","LEAVE"
4228,"one",NA,54,0,NA,731,5,15,"very_sat","little","considering","STAY"
2069,"zero",136738,174,79,287439,577,NA,2,"very_sat","avg","actively_looking_into_it","STAY"
8284,"zero",150163,206,0,980513,455,NA,NA,NA,"avg","actively_looking_into_it","LEAVE"
8744,"one",NA,80,53,NA,389,5,2,"very_unsat","little","actively_looking_into_it","LEAVE"
5960,"zero",24856,62,50,691916,224,3,1,"very_unsat","very_high","perhaps","STAY"
1957,"one",44081,170,9,410250,288,24,4,"very_unsat","very_high",NA,"LEAVE"
323,NA,146046,228,0,227705,373,26,12,"very_unsat","very_little","considering","LEAVE"
10233,"one",NA,191,0,626254,218,27,8,"very_unsat","high","actively_looking_into_it","LEAVE"
746,"zero",NA,172,18,887860,507,14,NA,"very_unsat","little","considering","LEAVE"
9053,"zero",NA,184,0,660051,349,29,14,"unsat","high","no","STAY"
7088,"zero",46850,53,58,258689,517,4,2,"very_sat","little",NA,"LEAVE"
39,"one",103506,78,22,258527,631,1,NA,"very_unsat","little",NA,"STAY"
9083,"one",38212,69,74,426472,246,5,1,"unsat","little","no","LEAVE"
9105,"zero",25719,84,14,285257,177,4,2,"very_unsat","very_high","no","LEAVE"
4054,"one",159601,62,54,245093,692,4,1,"very_unsat","little",NA,"LEAVE"
7793,"one",83912,59,21,821611,368,3,1,"very_unsat","very_little","considering","STAY"
3637,"zero",NA,48,24,940044,539,3,4,"unsat","avg","considering","LEAVE"
7185,"one",124242,45,NA,259392,572,3,8,"avg","little","considering","LEAVE"
8373,"one",147863,226,77,382024,892,21,2,"avg","little","actively_looking_into_it","LEAVE"
2820,"zero",88570,52,18,239475,328,3,9,NA,"avg","actively_looking_into_it","LEAVE"
10405,"zero",24823,57,15,229445,194,22,4,"unsat","very_little","actively_looking_into_it","LEAVE"
7701,"one",NA,219,26,199767,227,21,1,"unsat","avg","actively_looking_into_it","LEAVE"
3157,"one",115273,165,6,478182,816,21,5,"very_unsat","very_little","no","LEAVE"
6078,"one",30953,67,5,347775,199,0,5,"very_unsat","little",NA,"LEAVE"
8802,"zero",73016,174,18,153582,268,22,5,"unsat","very_little","actively_looking_into_it","LEAVE"
1389,"one",62654,42,7,988953,261,5,5,"unsat","very_high","considering","STAY"
2123,"zero",45957,63,0,285544,230,3,10,"very_unsat","very_little","actively_looking_into_it","STAY"
8023,"one",142930,61,10,236706,385,4,4,"unsat","very_high","considering","STAY"
4551,"one",30422,68,43,510261,177,3,2,"very_unsat","high","actively_looking_into_it","STAY"
9141,"one",23561,166,21,NA,307,26,5,NA,"very_little","perhaps","LEAVE"
3989,"one",103230,203,0,NA,877,18,11,"very_unsat","little","actively_looking_into_it","LEAVE"
7777,NA,120958,15,0,233871,559,23,4,"very_sat",NA,"actively_looking_into_it","STAY"
6734,"one",157864,78,0,504779,864,5,14,"unsat","little","no","LEAVE"
8238,"one",26613,87,0,293826,189,5,8,"very_unsat","very_little","considering","STAY"
4921,"one",NA,56,6,869784,607,5,4,"very_unsat","little","considering","LEAVE"
3075,"zero",153804,152,60,196133,858,12,1,"very_sat","very_high","no","STAY"
3951,"one",69085,198,0,226685,360,17,2,"very_sat","very_high",NA,"LEAVE"
5337,"zero",24931,49,0,224313,249,4,8,"very_sat",NA,"considering","STAY"
10218,"one",95733,176,0,808970,320,17,1,"very_sat","very_high",NA,"STAY"
9782,"one",159370,205,73,924536,847,13,2,"avg","little","considering","LEAVE"
7167,"one",157467,39,25,253759,465,5,2,"very_sat","little","no","LEAVE"
9944,"one",146410,240,22,351146,787,26,5,"unsat","little","considering","LEAVE"
2281,"zero",50910,59,87,802296,323,NA,1,"very_unsat","little","considering","LEAVE"
6598,"zero",125550,219,0,969695,603,18,14,"very_sat","little","no","LEAVE"
750,"one",68553,65,60,759128,307,4,1,"very_unsat",NA,"considering","STAY"
7127,"one",117668,169,0,893636,811,1,14,"avg","very_little","never_thought","STAY"
4807,"zero",100695,231,10,159684,512,4,4,"unsat","very_high",NA,"LEAVE"
8926,"zero",29748,181,0,NA,164,22,12,"unsat","little","no","LEAVE"
3950,"one",70611,58,0,156212,365,5,12,"unsat","little","actively_looking_into_it","STAY"
1204,"zero",NA,56,61,360000,729,5,1,"unsat","high","no","LEAVE"
4360,"zero",24941,204,32,357167,211,19,2,"very_unsat","avg","considering","STAY"
2249,"zero",108079,94,80,240959,501,5,1,"very_unsat","avg","considering","LEAVE"
7304,"one",141380,62,0,256826,652,5,8,"very_unsat",NA,"considering","STAY"
9308,"zero",56310,218,18,737612,320,13,5,"sat","very_high","no","STAY"
1483,"zero",70405,52,83,637341,287,3,1,"unsat",NA,NA,"STAY"
8759,"one",76567,57,NA,755064,371,5,5,"unsat","little","actively_looking_into_it","STAY"
3110,"one",69554,251,NA,207564,332,22,1,"very_unsat","very_little","considering","LEAVE"
4734,"zero",58379,89,0,348815,399,4,8,NA,NA,"actively_looking_into_it","STAY"
7175,"zero",91615,160,45,831749,359,14,2,"very_unsat",NA,"never_thought","STAY"
3097,"zero",119551,221,0,655425,399,NA,14,"very_sat","very_high","considering","LEAVE"
7321,"zero",NA,47,87,688838,366,3,1,"very_sat","very_high","no","STAY"
2713,"one",25304,215,15,366997,169,11,8,"very_unsat",NA,"no","STAY"
9023,"zero",157788,51,0,188370,717,4,11,"sat","high","considering","STAY"
10354,"zero",58732,79,24,180495,320,3,5,"very_unsat","very_little","no","STAY"
9774,"zero",125106,200,0,730904,713,NA,13,"very_sat","little","no","LEAVE"
3378,"zero",35292,79,17,392043,167,3,5,"very_unsat","very_high","considering","STAY"
4122,"zero",134327,77,5,627176,799,4,NA,"very_sat","avg",NA,"LEAVE"
